Country,date,coicop,value,diff
AT,Apr-23,Housing (rentals and repairs),0.7777060735118998,-0.1418521360194749
AT,Apr-23,Other,-1.764246170419926,-0.1418521360194749
AT,Apr-23,Transport,-0.3864410702649014,-0.1418521360194749
AT,Apr-23,"Water, electricity, gas and other fuels",0.7929897432442482,-0.1418521360194749
AT,May-23,"Alcoholic beverages, tobacco and narcotics",0.0457844312919215,0.3657873836766399
AT,May-23,Clothing and footwear,-0.0978912913202034,0.3657873836766399
AT,May-23,Food and non-alcoholic beverages,0.4304445569615225,0.3657873836766399
AT,May-23,Housing (rentals and repairs),0.8192361153533799,0.3657873836766399
AT,May-23,Other,-1.521382384591385,0.3657873836766399
AT,May-23,Transport,-0.2027605241567298,0.3657873836766399
AT,May-23,"Water, electricity, gas and other fuels",0.8923564801381335,0.3657873836766399
AT,Jun-23,"Alcoholic beverages, tobacco and narcotics",0.0463834510793439,0.6014219502437346
AT,Jun-23,Clothing and footwear,-0.1037130296046462,0.6014219502437346
AT,Jun-23,Food and non-alcoholic beverages,0.3968606052072131,0.6014219502437346
AT,Jun-23,Housing (rentals and repairs),0.8248235857355105,0.6014219502437346
AT,Jun-23,Other,-1.336525491127308,0.6014219502437346
AT,Jun-23,Transport,-0.0627339545009351,0.6014219502437346
AT,Jun-23,"Water, electricity, gas and other fuels",0.8363267834545549,0.6014219502437346
AT,Jul-23,"Alcoholic beverages, tobacco and narcotics",0.0461380814541908,0.4133753956426247
AT,Jul-23,Clothing and footwear,-0.1098914534012758,0.4133753956426247
AT,Jul-23,Food and non-alcoholic beverages,0.3758804455705351,0.4133753956426247
AT,Jul-23,Housing (rentals and repairs),0.8544807114744435,0.4133753956426247
AT,Jul-23,Other,-1.364056678067138,0.4133753956426247
AT,Jul-23,Transport,-0.0041588177926239,0.4133753956426247
AT,Jul-23,"Water, electricity, gas and other fuels",0.6149831064044914,0.4133753956426247
AT,Aug-23,"Alcoholic beverages, tobacco and narcotics",0.0464912108387782,0.3685381269339896
AT,Aug-23,Clothing and footwear,-0.0934045642532419,0.3685381269339896
AT,Aug-23,Food and non-alcoholic beverages,0.3527219952261774,0.3685381269339896
AT,Aug-23,Housing (rentals and repairs),0.9478953697063108,0.3685381269339896
AT,Aug-23,Other,-1.251528664648071,0.3685381269339896
AT,Aug-23,Transport,-0.2349958581082742,0.3685381269339896
AT,Aug-23,"Water, electricity, gas and other fuels",0.6013586381723128,0.3685381269339896
AT,Sep-23,"Alcoholic beverages, tobacco and narcotics",0.0436634647551612,-0.0657475266059588
AT,Sep-23,Clothing and footwear,-0.0785436808452494,-0.0657475266059588
AT,Sep-23,Food and non-alcoholic beverages,0.3008571816882586,-0.0657475266059588
AT,Sep-23,Housing (rentals and repairs),0.982625778700473,-0.0657475266059588
AT,Sep-23,Other,-1.233918517918753,-0.0657475266059588
AT,Sep-23,Transport,-0.210992072779176,-0.0657475266059588
AT,Sep-23,"Water, electricity, gas and other fuels",0.1305603197933276,-0.0657475266059588
AT,Oct-23,"Alcoholic beverages, tobacco and narcotics",0.0488935486520776,0.2881716722697183
AT,Oct-23,Clothing and footwear,-0.0403322965070314,0.2881716722697183
AT,Oct-23,Food and non-alcoholic beverages,0.2618053356387275,0.2881716722697183
AT,Oct-23,Housing (rentals and repairs),1.044959042465409,0.2881716722697183
AT,Oct-23,Other,-1.146325500157083,0.2881716722697183
AT,Oct-23,Transport,-0.0385771687393067,0.2881716722697183
AT,Oct-23,"Water, electricity, gas and other fuels",0.1577487109169257,0.2881716722697183
AT,Nov-23,"Alcoholic beverages, tobacco and narcotics",0.0482748680606425,0.1691015089765724
AT,Nov-23,Clothing and footwear,-0.021891869899084,0.1691015089765724
AT,Nov-23,Food and non-alcoholic beverages,0.2621183172880235,0.1691015089765724
AT,Nov-23,Housing (rentals and repairs),1.032211551375443,0.1691015089765724
AT,Nov-23,Other,-1.376797659416571,0.1691015089765724
AT,Nov-23,Transport,0.0538722608577201,0.1691015089765724
AT,Nov-23,"Water, electricity, gas and other fuels",0.1713140407103995,0.1691015089765724
AT,Dec-23,"Alcoholic beverages, tobacco and narcotics",0.0502721346893283,0.4356021472086979
AT,Dec-23,Clothing and footwear,-0.0197896256786769,0.4356021472086979
AT,Dec-23,Food and non-alcoholic beverages,0.2190872034749466,0.4356021472086979
AT,Dec-23,Housing (rentals and repairs),1.002005146503272,0.4356021472086979
AT,Dec-23,Other,-1.213995850862766,0.4356021472086979
AT,Dec-23,Transport,0.0147454587156764,0.4356021472086979
AT,Dec-23,"Water, electricity, gas and other fuels",0.3832776803669178,0.4356021472086979
BG,Jan-19,"Alcoholic beverages, tobacco and narcotics",-0.0594695585337815,0.1351525271494292
BG,Jan-19,Clothing and footwear,0.0626478978306695,0.1351525271494292
BG,Jan-19,Food and non-alcoholic beverages,0.6602197183989447,0.1351525271494292
BG,Jan-19,Housing (rentals and repairs),-0.0057805033240447,0.1351525271494292
BG,Jan-19,Other,-1.294154120295364,0.1351525271494292
BG,Jan-19,Transport,0.2343092996244645,0.1351525271494292
BG,Jan-19,"Water, electricity, gas and other fuels",0.5373797934485377,0.1351525271494292
BG,Feb-19,"Alcoholic beverages, tobacco and narcotics",-0.0409338430872488,0.6003530123714853
BG,Feb-19,Clothing and footwear,0.0493426562735893,0.6003530123714853
BG,Feb-19,Food and non-alcoholic beverages,0.8833342611883616,0.6003530123714853
BG,Feb-19,Housing (rentals and repairs),-0.005368926093468,0.6003530123714853
BG,Feb-19,Other,-0.8864885817418353,0.6003530123714853
BG,Feb-19,Transport,0.084967896608446,0.6003530123714853
BG,Feb-19,"Water, electricity, gas and other fuels",0.5154995492236392,0.6003530123714853
BG,Mar-19,"Alcoholic beverages, tobacco and narcotics",-0.0383754564746604,0.3239274348587027
BG,Mar-19,Clothing and footwear,0.05433090429801,0.3239274348587027
BG,Mar-19,Food and non-alcoholic beverages,0.986016274344538,0.3239274348587027
BG,Mar-19,Housing (rentals and repairs),-0.0084783434180817,0.3239274348587027
BG,Mar-19,Other,-0.9642099930195802,0.3239274348587027
BG,Mar-19,Transport,-0.2274545500255598,0.3239274348587027
BG,Mar-19,"Water, electricity, gas and other fuels",0.5220985991540367,0.3239274348587027
BG,Apr-19,"Alcoholic beverages, tobacco and narcotics",-0.0328910703857752,0.4413335422851068
BG,Apr-19,Clothing and footwear,0.012117475174859,0.4413335422851068
BG,Apr-19,Food and non-alcoholic beverages,1.025801312393085,0.4413335422851068
BG,Apr-19,Housing (rentals and repairs),-0.0076193679024848,0.4413335422851068
BG,Apr-19,Other,-0.7490524381469753,0.4413335422851068
BG,Apr-19,Transport,-0.3091194586485581,0.4413335422851068
BG,Apr-19,"Water, electricity, gas and other fuels",0.5020970898009554,0.4413335422851068
BG,May-19,"Alcoholic beverages, tobacco and narcotics",-0.0339991125227814,0.5911158050371719
BG,May-19,Clothing and footwear,0.0195817037292358,0.5911158050371719
BG,May-19,Food and non-alcoholic beverages,1.049085240733971,0.5911158050371719
BG,May-19,Housing (rentals and repairs),-0.007823947862803,0.5911158050371719
BG,May-19,Other,-0.7514426341358628,0.5911158050371719
BG,May-19,Transport,-0.192347800302602,0.5911158050371719
BG,May-19,"Water, electricity, gas and other fuels",0.5080623553980126,0.5911158050371719
BG,Jun-19,"Alcoholic beverages, tobacco and narcotics",-0.050680095554324,0.7081098710554752
BG,Jun-19,Clothing and footwear,0.007702693512729,0.7081098710554752
BG,Jun-19,Food and non-alcoholic beverages,0.8863463120786456,0.7081098710554752
BG,Jun-19,Housing (rentals and repairs),-0.0081767518778365,0.7081098710554752
BG,Jun-19,Other,-0.6926060829158683,0.7081098710554752
BG,Jun-19,Transport,0.106007983753707,0.7081098710554752
BG,Jun-19,"Water, electricity, gas and other fuels",0.4595158120584243,0.7081098710554752
BG,Jul-19,"Alcoholic beverages, tobacco and narcotics",-0.0413029750674216,0.7029354805622456
BG,Jul-19,Clothing and footwear,0.0086148974713542,0.7029354805622456
BG,Jul-19,Food and non-alcoholic beverages,0.9307403314103512,0.7029354805622456
BG,Jul-19,Housing (rentals and repairs),-0.008550309070225,0.7029354805622456
BG,Jul-19,Other,-0.773819551580368,0.7029354805622456
BG,Jul-19,Transport,0.1414199229775331,0.7029354805622456
BG,Jul-19,"Water, electricity, gas and other fuels",0.445833164421021,0.7029354805622456
BG,Aug-19,"Alcoholic beverages, tobacco and narcotics",-0.0440198055694479,0.9840982655300774
BG,Aug-19,Clothing and footwear,-0.0058659191906914,0.9840982655300774
BG,Aug-19,Food and non-alcoholic beverages,0.9801521142550969,0.9840982655300774
BG,Aug-19,Housing (rentals and repairs),-0.0065187781489511,0.9840982655300774
BG,Aug-19,Other,-0.5994114159036623,0.9840982655300774
BG,Aug-19,Transport,0.2089177185521781,0.9840982655300774
BG,Aug-19,"Water, electricity, gas and other fuels",0.4508443515355568,0.9840982655300774
BG,Sep-19,"Alcoholic beverages, tobacco and narcotics",-0.0443294886002497,1.195450542489649
BG,Sep-19,Clothing and footwear,0.0141170551270619,1.195450542489649
BG,Sep-19,Food and non-alcoholic beverages,0.849693176618366,1.195450542489649
BG,Sep-19,Housing (rentals and repairs),-0.0063681077958723,1.195450542489649
BG,Sep-19,Other,-0.3843700960479834,1.195450542489649
BG,Sep-19,Transport,0.330017612136105,1.195450542489649
BG,Sep-19,"Water, electricity, gas and other fuels",0.436690391052221,1.195450542489649
BG,Oct-19,"Alcoholic beverages, tobacco and narcotics",-0.0516743925005389,1.279588442743365
BG,Oct-19,Clothing and footwear,-0.0053851944913303,1.279588442743365
BG,Oct-19,Food and non-alcoholic beverages,0.9008942759410812,1.279588442743365
BG,Oct-19,Housing (rentals and repairs),-0.0065324460615723,1.279588442743365
BG,Oct-19,Other,-0.3771684096044894,1.279588442743365
BG,Oct-19,Transport,0.480586428249818,1.279588442743365
BG,Oct-19,"Water, electricity, gas and other fuels",0.3388681812103951,1.279588442743365
BG,Nov-19,"Alcoholic beverages, tobacco and narcotics",-0.0528104223427287,0.962522255197233
BG,Nov-19,Clothing and footwear,-0.0281537032420481,0.962522255197233
BG,Nov-19,Food and non-alcoholic beverages,1.117724965983737,0.962522255197233
BG,Nov-19,Housing (rentals and repairs),-0.0065261895286142,0.962522255197233
BG,Nov-19,Other,-0.4898614477499568,0.962522255197233
BG,Nov-19,Transport,0.1812935824512048,0.962522255197233
BG,Nov-19,"Water, electricity, gas and other fuels",0.240855469625638,0.962522255197233
BG,Dec-19,"Alcoholic beverages, tobacco and narcotics",-0.044523298646057,0.2760611798538912
BG,Dec-19,Clothing and footwear,-0.0284641127146324,0.2760611798538912
BG,Dec-19,Food and non-alcoholic beverages,1.259262661789621,0.2760611798538912
BG,Dec-19,Housing (rentals and repairs),-0.0062516117885782,0.2760611798538912
BG,Dec-19,Other,-0.8057181825807264,0.2760611798538912
BG,Dec-19,Transport,-0.322480776606148,0.2760611798538912
BG,Dec-19,"Water, electricity, gas and other fuels",0.2242365004004121,0.2760611798538912
BG,Jan-20,"Alcoholic beverages, tobacco and narcotics",-0.05266874348412,0.8053947852553045
BG,Jan-20,Clothing and footwear,-0.0186660612105887,0.8053947852553045
BG,Jan-20,Food and non-alcoholic beverages,1.449927034059324,0.8053947852553045
BG,Jan-20,Housing (rentals and repairs),-0.0066483446576355,0.8053947852553045
BG,Jan-20,Other,-0.2870081936886791,0.8053947852553045
BG,Jan-20,Transport,-0.4884438566652622,0.8053947852553045
BG,Jan-20,"Water, electricity, gas and other fuels",0.2089029509022672,0.8053947852553045
BG,Feb-20,"Alcoholic beverages, tobacco and narcotics",-0.0486177354622911,0.7577916852522542
BG,Feb-20,Clothing and footwear,-0.021972233360342,0.7577916852522542
BG,Feb-20,Food and non-alcoholic beverages,1.275295922060732,0.7577916852522542
BG,Feb-20,Housing (rentals and repairs),-0.0083354680884064,0.7577916852522542
BG,Feb-20,Other,-0.3443009609631831,0.7577916852522542
BG,Feb-20,Transport,-0.3027765081125445,0.7577916852522542
BG,Feb-20,"Water, electricity, gas and other fuels",0.2084986691782893,0.7577916852522542
BG,Mar-20,"Alcoholic beverages, tobacco and narcotics",-0.0460626350810061,1.201549935692197
BG,Mar-20,Clothing and footwear,0.0030096570039492,1.201549935692197
BG,Mar-20,Food and non-alcoholic beverages,1.274073433061986,1.201549935692197
BG,Mar-20,Housing (rentals and repairs),-0.0053835302389411,1.201549935692197
BG,Mar-20,Other,-0.4191472829892591,1.201549935692197
BG,Mar-20,Transport,0.2021021036036794,1.201549935692197
BG,Mar-20,"Water, electricity, gas and other fuels",0.1929581903317892,1.201549935692197
BG,Apr-20,"Alcoholic beverages, tobacco and narcotics",-0.0484919135761412,1.576736086346035
BG,Apr-20,Clothing and footwear,0.018112582611392,1.576736086346035
BG,Apr-20,Food and non-alcoholic beverages,1.194315373148262,1.576736086346035
BG,Apr-20,Housing (rentals and repairs),-0.0051524209338231,1.576736086346035
BG,Apr-20,Other,-0.4683615709848072,1.576736086346035
BG,Apr-20,Transport,0.9781955380994544,1.576736086346035
BG,Apr-20,"Water, electricity, gas and other fuels",-0.0918815020183004,1.576736086346035
BG,May-20,"Alcoholic beverages, tobacco and narcotics",-0.0468469114438143,1.971551309894821
BG,May-20,Clothing and footwear,0.0309919656618176,1.971551309894821
BG,May-20,Food and non-alcoholic beverages,1.175448358583655,1.971551309894821
BG,May-20,Housing (rentals and repairs),-0.0052658133318854,1.971551309894821
BG,May-20,Other,-0.3696926410962833,1.971551309894821
BG,May-20,Transport,1.311004779848217,1.971551309894821
BG,May-20,"Water, electricity, gas and other fuels",-0.1240884283268861,1.971551309894821
BG,Jun-20,"Alcoholic beverages, tobacco and narcotics",-0.0373758648492936,2.220616946794356
BG,Jun-20,Clothing and footwear,0.0461655441477715,2.220616946794356
BG,Jun-20,Food and non-alcoholic beverages,1.285554758812673,2.220616946794356
BG,Jun-20,Housing (rentals and repairs),-0.0049376163241726,2.220616946794356
BG,Jun-20,Other,-0.2226794358658944,2.220616946794356
BG,Jun-20,Transport,1.273438242531948,2.220616946794356
BG,Jun-20,"Water, electricity, gas and other fuels",-0.1195486816586769,2.220616946794356
BG,Jul-20,"Alcoholic beverages, tobacco and narcotics",-0.0365240774741354,1.878658297939274
BG,Jul-20,Clothing and footwear,0.0275158872312456,1.878658297939274
BG,Jul-20,Food and non-alcoholic beverages,0.9868411490203132,1.878658297939274
BG,Jul-20,Housing (rentals and repairs),-0.0048694681671079,1.878658297939274
BG,Jul-20,Other,-0.1882336296535863,1.878658297939274
BG,Jul-20,Transport,1.151169180233048,1.878658297939274
BG,Jul-20,"Water, electricity, gas and other fuels",-0.0572407432505035,1.878658297939274
BG,Aug-20,"Alcoholic beverages, tobacco and narcotics",-0.0352137670801534,1.40321892393108
BG,Aug-20,Clothing and footwear,0.0499379390146468,1.40321892393108
BG,Aug-20,Food and non-alcoholic beverages,0.8317749457710264,1.40321892393108
BG,Aug-20,Housing (rentals and repairs),-0.0048694681671079,1.40321892393108
BG,Aug-20,Other,-0.3661239243292522,1.40321892393108
BG,Aug-20,Transport,0.9909198805961196,1.40321892393108
BG,Aug-20,"Water, electricity, gas and other fuels",-0.0632066818741988,1.40321892393108
BG,Sep-20,"Alcoholic beverages, tobacco and narcotics",-0.029520168713897,1.445679885036695
BG,Sep-20,Clothing and footwear,0.0490041977233357,1.445679885036695
BG,Sep-20,Food and non-alcoholic beverages,0.7732980506346603,1.445679885036695
BG,Sep-20,Housing (rentals and repairs),-0.0050870982057836,1.445679885036695
BG,Sep-20,Other,-0.2864478524272436,1.445679885036695
BG,Sep-20,Transport,0.9970813673645172,1.445679885036695
BG,Sep-20,"Water, electricity, gas and other fuels",-0.052648611338893,1.445679885036695
BG,Oct-20,"Alcoholic beverages, tobacco and narcotics",-0.0228995422676616,1.402339665181746
BG,Oct-20,Clothing and footwear,0.0724714340726126,1.402339665181746
BG,Oct-20,Food and non-alcoholic beverages,0.6788157944115487,1.402339665181746
BG,Oct-20,Housing (rentals and repairs),-0.0048839665332986,1.402339665181746
BG,Oct-20,Other,-0.2668873885044848,1.402339665181746
BG,Oct-20,Transport,1.001900926631178,1.402339665181746
BG,Oct-20,"Water, electricity, gas and other fuels",-0.0561775926281489,1.402339665181746
BG,Nov-20,"Alcoholic beverages, tobacco and narcotics",-0.0210687519093705,1.461426149715589
BG,Nov-20,Clothing and footwear,0.1146844845831082,1.461426149715589
BG,Nov-20,Food and non-alcoholic beverages,0.5360582769664779,1.461426149715589
BG,Nov-20,Housing (rentals and repairs),-0.0048395950510315,1.461426149715589
BG,Nov-20,Other,-0.1201582756589478,1.461426149715589
BG,Nov-20,Transport,0.9817719483500248,1.461426149715589
BG,Nov-20,"Water, electricity, gas and other fuels",-0.0250219375646723,1.461426149715589
BG,Dec-20,"Alcoholic beverages, tobacco and narcotics",-0.0170342480693474,1.238151146974309
BG,Dec-20,Clothing and footwear,0.1333140345918916,1.238151146974309
BG,Dec-20,Food and non-alcoholic beverages,0.3765529639654718,1.238151146974309
BG,Dec-20,Housing (rentals and repairs),-0.0049192591670978,1.238151146974309
BG,Dec-20,Other,-0.1967438093049036,1.238151146974309
BG,Dec-20,Transport,0.9697453181997484,1.238151146974309
BG,Dec-20,"Water, electricity, gas and other fuels",-0.0227638532414543,1.238151146974309
BG,Jan-21,"Alcoholic beverages, tobacco and narcotics",-0.0198390553723137,0.714683021497311
BG,Jan-21,Clothing and footwear,0.1131009817632972,0.714683021497311
BG,Jan-21,Food and non-alcoholic beverages,-0.0183665168485578,0.714683021497311
BG,Jan-21,Housing (rentals and repairs),-0.0046482960126034,0.714683021497311
